file,path,set,channel,rms,crest,kurtosis,anomaly_score,health_score,alarm
2003.10.22.13.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.09.13,1st_test,ch0,0.12444903026063521,5.006065524899928,1.0712043923637529,0.4629672640171919,84.27605685845339,0
2003.10.22.13.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.09.13,1st_test,ch1,0.11842082089021551,4.07867464830105,1.3677657214437833,0.6303272453867462,37.34414124701754,1
2003.10.22.13.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.09.13,1st_test,ch2,0.12998352885438025,4.485183662374993,0.053092262450827654,0.6124021244310647,42.37079252370002,0
2003.10.22.13.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.09.13,1st_test,ch3,0.12204784378216192,4.424494388933236,0.16462692557866543,0.6381625355421742,35.146930340584234,1
2003.10.22.13.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.09.13,1st_test,ch4,0.1316200429013734,4.953652845133991,0.4837270755087446,0.5913465408509025,48.27530364784782,0
2003.10.22.13.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.09.13,1st_test,ch5,0.13422470373873058,4.343462743866215,0.7155497144156215,0.5442635745434306,61.47854245915625,0
2003.10.22.13.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.09.13,1st_test,ch6,0.10838384051492927,3.4506989069559024,0.6757417033454316,0.6435372762257985,33.639718914453574,1
2003.10.22.13.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.09.13,1st_test,ch7,0.1147123895846423,4.576663444082856,1.1750943276685906,0.5323448345617894,64.82085460830656,0
2003.10.22.13.14.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.14.13,1st_test,ch0,0.12467762374733186,5.518231574486557,0.828564724125127,0.545585159617846,61.10793702123591,0
2003.10.22.13.14.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.14.13,1st_test,ch1,0.11853295440212766,4.6569327726588305,1.1076482046723015,0.516854370281081,69.16476739112917,0
2003.10.22.13.14.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.14.13,1st_test,ch2,0.12989328364745711,4.380519023138565,0.07337023332764625,0.6149595700854469,41.65362093554559,0
2003.10.22.13.14.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.14.13,1st_test,ch3,0.12088923718022057,4.243553950389981,0.1548085304957949,0.6486057797153217,32.218384040369706,1
2003.10.22.13.14.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.14.13,1st_test,ch4,0.13108482612653916,4.394101262640269,0.3609694629546438,0.6286147807272109,37.824359075862844,1
2003.10.22.13.14.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.14.13,1st_test,ch5,0.1327939509105648,4.232120485475038,0.533445342875666,0.6165327865176181,41.21245178489811,0
2003.10.22.13.14.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.14.13,1st_test,ch6,0.10896223296578784,3.744416656038612,0.9686832512689945,0.6109493779408076,42.77817889604314,0
2003.10.22.13.14.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.14.13,1st_test,ch7,0.11352029863916409,3.9992847573374193,1.4147457468466653,0.6429240256905149,33.81168966955927,1
2003.10.22.13.19.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.19.13,1st_test,ch0,0.12854707840782498,4.574199641705997,0.7532172641277057,0.490250629648969,76.625120219072,0
2003.10.22.13.19.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.19.13,1st_test,ch1,0.1231637760165555,4.855323694482721,1.0808748251304845,0.5032957800170423,72.96693448552432,0
2003.10.22.13.19.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.19.13,1st_test,ch2,0.13041894146545105,4.845921864521309,0.27196263400072684,0.6091248621943051,43.289818646154686,0
2003.10.22.13.19.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.19.13,1st_test,ch3,0.12172346769580066,4.912774925945669,0.3891423597513297,0.6392662675801588,34.837416331079474,1
2003.10.22.13.19.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.19.13,1st_test,ch4,0.13039390162150272,4.194981461507258,0.41063081221043385,0.6230105550127051,39.39592383195496,1
2003.10.22.13.19.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.19.13,1st_test,ch5,0.13185540212790867,5.36951834030905,0.7117516464191622,0.5672868805332808,55.02223286250326,0
2003.10.22.13.19.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.19.13,1st_test,ch6,0.10981791637005035,3.7971946088564414,0.7806147261670944,0.6134367465585309,42.080658657894034,0
2003.10.22.13.19.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.19.13,1st_test,ch7,0.1138783899399377,5.04046465969269,1.7268779719931455,0.6419917145118257,34.07313299193406,1
2003.10.22.13.24.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.24.13,1st_test,ch0,0.1266232757240079,4.8411320627281285,0.9998469863678237,0.4363587381033897,91.73775159880931,0
2003.10.22.13.24.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.24.13,1st_test,ch1,0.11852378164911145,4.345119543352975,1.128984149176345,0.5397824226125936,62.735169297538064,0
2003.10.22.13.24.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.24.13,1st_test,ch2,0.1314816538265653,4.4188674471798635,0.09057896563122458,0.6321126259861765,36.843475968848495,1
2003.10.22.13.24.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.24.13,1st_test,ch3,0.12194872329500318,4.6084943311449935,0.2524504178798521,0.6403617069015485,34.53022780627087,1
2003.10.22.13.24.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.24.13,1st_test,ch4,0.13061621718380245,4.134249265816515,0.3228117290260193,0.6448299353533966,33.27722503393129,1
2003.10.22.13.24.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.24.13,1st_test,ch5,0.1336796041745547,4.854891694231088,0.6611956637631993,0.5771139900950956,52.26646608429708,0
2003.10.22.13.24.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.24.13,1st_test,ch6,0.11068956184556203,3.3968875992228744,0.7860835943156537,0.6205144834469654,40.09588459392904,0
2003.10.22.13.24.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.24.13,1st_test,ch7,0.11294960029602251,3.9752243373971123,1.3456919096157662,0.6313731405216852,37.050846148573534,1
2003.10.22.13.29.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.29.13,1st_test,ch0,0.12733308448434316,4.068070777470447,1.0271087498354827,0.5338809352028381,64.3900936517958,0
2003.10.22.13.29.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.29.13,1st_test,ch1,0.12034981138169423,4.420447310119335,1.9698055860171042,0.6491470659353541,32.066593875287786,1
2003.10.22.13.29.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.29.13,1st_test,ch2,0.1317291877537017,6.133796266204949,0.39871064479989027,0.6627784886224694,28.244002751769138,1
2003.10.22.13.29.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.29.13,1st_test,ch3,0.12241952773754837,5.023708319749907,0.46654976868675124,0.6243370653258151,39.02393723418456,1
2003.10.22.13.29.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.29.13,1st_test,ch4,0.1314557110021399,4.107847394983865,0.3553673977686138,0.6529467242407004,31.001074857661713,1
2003.10.22.13.29.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.29.13,1st_test,ch5,0.1332120110672387,3.8284836022687867,0.5163733397629189,0.6498890505916816,31.858522859799045,1
2003.10.22.13.29.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.29.13,1st_test,ch6,0.11208552620899308,3.7025297916030153,0.9208847597726697,0.6070864388743371,43.861443418398615,0
2003.10.22.13.29.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.29.13,1st_test,ch7,0.11426843438875083,4.568190706276275,1.7535774646065239,0.6451918819196435,33.17572618358523,1
2003.10.22.13.34.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.34.13,1st_test,ch0,0.12591842849545742,5.122363800928046,0.9371943775775526,0.45202774828378994,87.34377008970853,0
2003.10.22.13.34.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.34.13,1st_test,ch1,0.1190519612707908,4.309042829028593,1.3040166321473503,0.5895231494319956,48.78662810844152,0
2003.10.22.13.34.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.34.13,1st_test,ch2,0.13124925781040153,4.243833521713171,-0.021075802460754023,0.6365818231887009,35.59020153464195,1
2003.10.22.13.34.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.34.13,1st_test,ch3,0.12333408801148611,3.762139141556919,0.16451801624908846,0.68794458767198,21.18680050308671,1
2003.10.22.13.34.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.34.13,1st_test,ch4,0.13107966309146463,4.134890090598333,0.278670470911643,0.6482293942586723,32.32393191593882,1
2003.10.22.13.34.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.34.13,1st_test,ch5,0.13376156528560904,4.470641463552506,0.5291507591102111,0.6074340027230397,43.763977841004234,0
2003.10.22.13.34.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.34.13,1st_test,ch6,0.1101557757081988,4.0760459186935325,0.8189660211035106,0.5788695542644273,51.77416207726204,0
2003.10.22.13.34.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.34.13,1st_test,ch7,0.11407418904146875,4.514605839610837,1.3241084875590463,0.573884014378292,53.172231886417265,0
2003.10.22.13.39.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.39.13,1st_test,ch0,0.12636422431804026,4.75609297836241,0.8243901708249353,0.45199444858123666,87.35310815737158,0
2003.10.22.13.39.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.39.13,1st_test,ch1,0.11959571178492877,4.080413860268663,1.406647749171225,0.637336879169466,35.37846499355734,1
2003.10.22.13.39.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.39.13,1st_test,ch2,0.1305901031810149,3.9053495446677773,0.06844762888496003,0.6560401117202692,30.13361180612122,1
2003.10.22.13.39.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.39.13,1st_test,ch3,0.12232580547679577,3.8094987249815166,0.1463612047020706,0.6803036414227329,23.329512527948438,1
2003.10.22.13.39.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.39.13,1st_test,ch4,0.13155240051793526,3.747556092137133,0.2689837094437548,0.6809778505892209,23.140447451296698,1
2003.10.22.13.39.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.39.13,1st_test,ch5,0.13329842558587057,4.24611166642128,0.48933107103220186,0.6203956950908115,40.12919581361856,0
2003.10.22.13.39.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.39.13,1st_test,ch6,0.06224224074696479,5.012673005513572,0.6532393760287549,0.5933838931178335,47.70397922560596,0
2003.10.22.13.39.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.39.13,1st_test,ch7,0.11322760820473787,4.486538292648107,1.1465728300565345,0.5298423366584739,65.52261747572021,0
2003.10.22.13.44.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.44.13,1st_test,ch0,0.12644587083789302,4.8637412666767315,1.054188061304183,0.4297450743611867,93.59238797060775,0
2003.10.22.13.44.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.44.13,1st_test,ch1,0.11851332026434044,4.843337430044713,2.1719184575084007,0.640849724386466,34.39337552395326,1
2003.10.22.13.44.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.44.13,1st_test,ch2,0.131711181017703,5.064110691599417,0.2310641727781535,0.6245893523750629,38.953189649198826,1
2003.10.22.13.44.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.44.13,1st_test,ch3,0.1229566139182842,3.7492899755894946,0.29741518159886127,0.6906700155681014,20.42252250198332,1
2003.10.22.13.44.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.44.13,1st_test,ch4,0.13110149746177102,4.248616612164722,0.36655770906534446,0.6362741903999546,35.67646944625742,1
2003.10.22.13.44.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.44.13,1st_test,ch5,0.13246141776859263,5.586532383997113,0.6251830333706523,0.6143329160753985,41.82935035948844,0
2003.10.22.13.44.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.44.13,1st_test,ch6,0.11090063802193328,3.4084564952803325,0.8368523597127249,0.6146175212007842,41.74953997938516,0
2003.10.22.13.44.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.44.13,1st_test,ch7,0.11369683832421144,4.661519245451845,1.3359711601093611,0.5719543525079122,53.71335723381614,0
2003.10.22.13.49.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.49.13,1st_test,ch0,0.12721884173111406,4.511910281408451,0.8575085585585542,0.45308378305672775,87.04763158371276,0
2003.10.22.13.49.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.49.13,1st_test,ch1,0.12087568753036114,4.260575559219744,1.3889078919411517,0.6152122208623281,41.58277135225382,0
2003.10.22.13.49.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.49.13,1st_test,ch2,0.13135265572502,4.514564221959092,0.06274868977847081,0.6262213423826586,38.49553892117883,1
2003.10.22.13.49.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.49.13,1st_test,ch3,0.12240959814000239,4.150001370111842,0.3187015710378711,0.66158303557629,28.579237621070654,1
2003.10.22.13.49.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.49.13,1st_test,ch4,0.13032307304978893,4.289340228971956,0.33740880350185254,0.6211811108066976,39.908945645112226,1
2003.10.22.13.49.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.49.13,1st_test,ch5,0.1333668460487838,4.521363576183764,0.5768655493952606,0.5909699530384678,48.38090826902939,0
2003.10.22.13.49.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.49.13,1st_test,ch6,0.11081072135311129,3.9256129252141236,1.1094229632603874,0.5953042600529395,47.165460410033354,0
2003.10.22.13.49.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.49.13,1st_test,ch7,0.11414871014314508,4.616784537771064,1.3961360468612467,0.5891449531901994,48.892683773357895,0
2003.10.22.13.54.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.54.13,1st_test,ch0,0.12628998805916633,4.679705882294004,0.9445600643540155,0.43734206855237856,91.4620011997447,0
2003.10.22.13.54.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.54.13,1st_test,ch1,0.11950958627213759,4.6607139842906316,1.1224483091379946,0.5172324104584953,69.05875549056042,0
2003.10.22.13.54.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.54.13,1st_test,ch2,0.13194316958448438,4.122987205090212,0.09024922418649783,0.6580701514853083,29.56433799190934,1
2003.10.22.13.54.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.54.13,1st_test,ch3,0.12185262895643142,5.350725754368195,0.4105578933617502,0.6545958158589162,30.53862841121565,1
2003.10.22.13.54.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.54.13,1st_test,ch4,0.13109158129165607,4.546439932473289,0.3662469862163591,0.6255741265631178,38.6770343896684,1
2003.10.22.13.54.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.54.13,1st_test,ch5,0.1333714954949028,4.5586952274871795,0.665649981740672,0.568711369795515,54.62277052211888,0
2003.10.22.13.54.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.54.13,1st_test,ch6,0.10778001684565651,3.5349781076956583,0.8801095806911761,0.6115323443826979,42.614700556530906,0
2003.10.22.13.54.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.54.13,1st_test,ch7,0.11403982865442779,4.989484873037101,1.544060018649402,0.6187274225781986,40.59702106155487,0
2003.10.22.13.59.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.59.13,1st_test,ch0,0.12775051235984586,4.970625857111009,1.0722686470681477,0.4331631416439397,92.63387659915777,0
2003.10.22.13.59.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.59.13,1st_test,ch1,0.12072897194944032,4.323734324634876,0.9581837619088014,0.5316367358411516,65.01942316173006,0
2003.10.22.13.59.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.59.13,1st_test,ch2,0.13138040564075043,4.90940788962696,0.20897130382576146,0.6184678056221857,40.66982413533143,0
2003.10.22.13.59.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.59.13,1st_test,ch3,0.12260764482817742,4.420605262870347,0.3314377555398038,0.6373663359969544,35.370204563969864,1
2003.10.22.13.59.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.59.13,1st_test,ch4,0.13108060553142245,3.9822824885477406,0.4029923675802558,0.6448244459385158,33.27876440286423,1
2003.10.22.13.59.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.59.13,1st_test,ch5,0.13405601419334476,5.318672230298776,0.5832473352510661,0.6173586913081974,40.98084746935413,0
2003.10.22.13.59.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.59.13,1st_test,ch6,0.14642199288358287,3.0869679553964886,1.1719893003682786,0.6057667121494812,44.23152772872325,0
2003.10.22.13.59.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.13.59.13,1st_test,ch7,0.11546942341650722,4.2262270439813285,1.4565099116370828,0.6353225690271276,35.94332782899671,1
2003.10.22.14.04.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.04.13,1st_test,ch0,0.12559320046066635,4.060729387620491,0.710240707660573,0.5639393947409375,55.96095142252646,0
2003.10.22.14.04.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.04.13,1st_test,ch1,0.11874047186281148,4.135068627343412,1.2897611497386112,0.6092106502738558,43.265761527618984,0
2003.10.22.14.04.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.04.13,1st_test,ch2,0.1311509430886674,3.8505251133019565,0.06700509955157807,0.6635068548458366,28.0397506847603,1
2003.10.22.14.04.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.04.13,1st_test,ch3,0.12241302117792148,3.5290363381243535,0.11006858788193608,0.6906700155681014,20.42252250198332,1
2003.10.22.14.04.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.04.13,1st_test,ch4,0.13170230899023516,3.7812548907790378,0.3039457462267072,0.673648824530541,25.195689270070897,1
2003.10.22.14.04.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.04.13,1st_test,ch5,0.13360904042613939,4.528136704416515,0.5893691493329838,0.5860136142548452,49.77078936026245,0
2003.10.22.14.04.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.04.13,1st_test,ch6,0.23726101226171384,2.7901760752288376,1.3586884413228795,0.6977258641580555,18.443886463182736,1
2003.10.22.14.04.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.04.13,1st_test,ch7,0.11367427102285778,3.9762735747400124,1.3433383695559957,0.6316875355709664,36.962681930337084,1
2003.10.22.14.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.09.13,1st_test,ch0,0.12581248137108655,4.951813947278383,1.022387309076625,0.43156782029978324,93.08124451880248,0
2003.10.22.14.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.09.13,1st_test,ch1,0.1182794973862889,5.038912179754072,1.6238826678707152,0.6383351290902798,35.09853080224487,1
2003.10.22.14.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.09.13,1st_test,ch2,0.13188618398961943,3.9958696510430807,0.14432870194498637,0.6599307344482348,29.04258409417603,1
2003.10.22.14.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.09.13,1st_test,ch3,0.12197069119964334,4.279716666861413,0.40909054147810187,0.6321421974650114,36.83518338816205,1
2003.10.22.14.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.09.13,1st_test,ch4,0.13117507199052247,3.8498168313003625,0.3093849472633665,0.6632076425599255,28.12365727722864,1
2003.10.22.14.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.09.13,1st_test,ch5,0.13349825424595915,4.42702418345266,0.6117416928985628,0.5798295638336655,51.50495143490325,0
2003.10.22.14.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.09.13,1st_test,ch6,0.10374135059013656,4.279874876025899,1.3438845926468446,0.603724758567078,44.80414247465946,0
2003.10.22.14.09.13,C:\Users\fguls\OneDrive\Masaüstü\IMS_ETIMADEN\data\raw\ims\1st_test\1st_test\2003.10.22.14.09.13,1st_test,ch7,0.11791116744483164,4.062380267925448,1.545517850702419,0.6646154559842741,27.72887125796948,1
